Logger task: logger
1673362782 | INFO  | tagionwave: Register: tagionwave logger
1673362782 | INFO  | heartbeat: Register: heartbeat logger
1673362782 | INFO  | heartbeat: Start the heart beat
1673362782 | INFO  | local-tagion: Register: local-tagion logger
1673362782 | TRACE | local-tagion: owner_task_name local-tagion internal_task_name local-tagionnet
1673362782 | TRACE | local-tagion: Hashgraph pubkey=02ec270cdadf4b5a
1673362782 | INFO  | discovery: Register: discovery logger
1673362782 | INFO  | discovery-internal: Register: discovery-internal logger
1673362782 | TRACE | discovery-internal: AddressBook.opIndexAssign 02ec270cdadf4b5a:33
1673362782 | INFO  | discovery-internal: File Discovery started
1673362783 | TRACE | discovery-internal: update 1 02ec270cdadf4b5a
1673362783 | TRACE | discovery-internal: FILE NETWORK READY 3 < 11 (false) done = false
1673362783 | TRACE | discovery-internal: update 2 02ec270cdadf4b5a
1673362783 | TRACE | discovery-internal: FILE NETWORK READY 3 < 11 (false) done = false
1673362784 | TRACE | discovery-internal: update 3 02ec270cdadf4b5a
1673362787 | TRACE | discovery-internal: FILE NETWORK READY 5 < 11 (false) done = false
1673362787 | TRACE | discovery-internal: update 4 02ec270cdadf4b5a
1673362787 | TRACE | discovery-internal: FILE NETWORK READY 5 < 11 (false) done = false
1673362788 | TRACE | discovery-internal: update 5 02ec270cdadf4b5a
1673362788 | TRACE | discovery-internal: FILE NETWORK READY 5 < 11 (false) done = false
1673362788 | TRACE | discovery-internal: update 6 02ec270cdadf4b5a
1673362794 | TRACE | discovery-internal: FILE NETWORK READY 8 < 11 (false) done = false
1673362795 | TRACE | discovery-internal: update 7 02ec270cdadf4b5a
1673362795 | TRACE | discovery-internal: FILE NETWORK READY 8 < 11 (false) done = false
1673362795 | TRACE | discovery-internal: update 8 02ec270cdadf4b5a
1673362810 | TRACE | discovery-internal: FILE NETWORK READY 10 < 11 (false) done = false
1673362811 | TRACE | discovery-internal: update 9 02ec270cdadf4b5a
1673362826 | TRACE | discovery-internal: FILE NETWORK READY 11 < 11 (true) done = false
1673362826 | TRACE | local-tagion: Network discovered ready
1673362826 | TRACE | discovery-internal: FILE NETWORK READY 11 < 11 (true) done = false
1673362826 | TRACE | local-tagion: Start sync addressbook.numOfActiveNodes : 11
